price,rating,cpu_model,generation,perform_tier,ram_storage_in_GB,ram_type,ssd_hdd,cpu_cores,threads,yrs_warranty,op_sys,brand,model_name,gaming_laptop,Gpu,ppi
71900,70.0,Intel Core i7,12,Mid,16,DDR4,512,10,16,2,Windows 11 OS,Msi,Thin,1,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
119990,71.0,Ultra Core Ultra 7,2,Mid,32,LPDDR5X,1000,8,8,2,Windows 11 OS,Msi,Prestige,0,Other Intel,255.35587660414356
47800,57.0,Intel Core i5,12,Mid,16,LPDDR5,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated UHD Graphics,157.3505121487356
62990,65.0,Intel Core i7,12,Mid,16,DDR4,512,10,16,2,Windows 11 OS,Msi,Thin,1,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
63472,57.0,Intel Core i5,13,Low,8,DDR5,512,10,12,1,Windows 11 OS,Dell,Others,0,Other Intel,157.3505121487356
35999,53.0,Intel Core i3,13,Low,16,DDR4,512,6,8,1,Windows 11 OS,HP,Others,0,Other Intel,100.45466740469969
57890,55.0,Intel Core i5,13,Mid,16,LPDDR5,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,Integrated Intel UHD Graphics,141.21199462911522
129990,62.0,AMD Ryzen AI,3,Mid,32,LPDDR5X,1000,10,20,1,Windows 11 OS,Lenovo,Yoga,0,Other Amd,234.22297983037086
31990,44.0,Intel Core i3,13,unknown,8,DDR4,256,5,6,1,Windows 11 OS,Acer,Aspire,0,Intel UHD Graphics,141.21199462911522
47990,56.0,Intel Core i5,13,Low,16,DDR4,512,10,12,1,Windows 11 OS,Acer,Aspire,0,Intel UHD Graphics,141.21199462911522
71990,60.0,Intel Core i7,12,Mid,16,Not_avail,1000,10,16,2,Windows 11 OS,Msi,Thin,1,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
31990,45.0,AMD Ryzen 5,7,Mid,8,DDR4,512,4,8,1,DOS OS,HP,Others,0,AMD Radeon Graphics,100.45466740469969
65990,50.0,Intel Core i7,12,Mid,8,DDR4,512,10,12,1,Other Windows OS,HP,Others,0,Intel Integrated,141.21199462911522
171900,71.0,Ultra Core Ultra 7,2,Mid,16,LPDDR5X,1000,8,8,1,Windows 11 OS,HP,Omnibook,0,Intel Arc Graphics,242.5880862528841
137450,77.0,Ultra Core Ultra 7,1,Mid,32,DDR5,1000,16,22,1,Windows 11 OS,HP,Others,0,Other Nvidia,141.50971698084905
183990,74.0,Ultra Core Ultra 7,2,Mid,32,LPDDR5X,1000,8,8,1,Windows 11 OS,HP,Omnibook,0,Intel Arc Graphics,242.5880862528841
147990,73.0,Ultra Core Ultra 7,2,Mid,32,LPDDR5X,1000,8,8,1,Windows 11 OS,Lenovo,Yoga,0,Intel Arc Graphics,221.9760238693994
32490,54.0,AMD Ryzen 5,5,Mid,8,DDR4,512,6,12,1,Windows 11 OS,Acer,Others,0,AMD Graphics,141.21199462911522
210990,72.0,Ultra Core Ultra 7,2,Mid,32,LPDDR5,1000,8,8,1,Windows 11 OS,Dell,Others,0,Intel Arc Graphics,253.45024658387862
59990,44.0,Intel Core i5,0,unknown,512,Not_avail,0,0,0,0,Other OS,Dell,Others,0,Other Gpu,0.0
33631,48.0,Intel Core i3,13,Low,16,Not_avail,512,6,8,1,Windows 11 OS,HP,Others,0,Other Intel,110.29542888376227
69200,51.0,Intel Core i5,13,Low,16,Not_avail,1000,10,12,1,Windows 11 OS,Dell,Others,0,Intel Graphics,161.72539083525606
59490,54.0,Intel Core i5,13,Mid,16,LPDDR5,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,Integrated Intel UHD Graphics,141.21199462911522
114200,78.0,Intel Core i7,14,Mid,16,DDR5,1000,16,24,1,Windows 11 OS,HP,Omen,1,6 GB NVIDIA GeForce RTX 4050,136.8265290613118
91420,43.0,Qualcomm Snapdragon,0,unknown,16,LPDDR5X,512,10,0,1,Windows 11 OS,Dell,Others,0,Other Gpu,161.72539083525606
113090,68.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5X,1000,16,22,1,Windows 11 OS,Lenovo,Yoga,0,Other Intel,242.5880862528841
35490,47.0,Intel Core i3,12,Low,16,DDR4,512,6,8,1,Windows 11 OS,Dell,15,0,Intel Graphics,100.45466740469969
45990,52.0,Intel Core i5,13,Low,16,DDR4,512,10,12,1,Windows 11 OS,Acer,Aspire,0,Intel Integrated UHD,157.3505121487356
55990,46.0,Qualcomm Snapdragon,0,unknown,512,Not_avail,0,0,0,0,Other OS,Acer,Swift,0,Other Gpu,0.0
104990,62.0,Ultra Core Ultra 7,2,Mid,16,LPDDR5X,1000,8,8,1,Windows 11 OS,Acer,Swift,0,Other Intel,0.0
37475,55.0,Intel Core i3,13,unknown,8,LPDDR5,512,5,6,1,Windows 11 OS,Lenovo,Ideapad,0,Integrated Intel UHD Graphics,141.21199462911522
89990,56.0,Ultra Core Ultra 5,2,Mid,16,LPDDR5X,512,8,0,1,Windows 11 OS,Acer,Swift,0,Other Intel,0.0
30990,56.0,Other AMD,7,Low,8,DDR4,512,4,8,1,Windows 11 OS,Acer,Others,0,AMD Radeon Graphics,157.3505121487356
24880,42.0,Intel Celeron,0,unknown,8,Not_avail,512,0,2,1,Windows 11 OS,Asus,Vivobook,0,Other Intel,141.21199462911522
389410,88.0,Intel Core Ultra 9,1,High,32,LPDDR5X,1000,16,22,1,Windows 11 OS,Dell,Others,1,Other Nvidia,188.67962264113208
44990,48.0,Intel Core i5,1,Low,16,LPDDR5,512,10,12,1,Windows 11 OS,Acer,Aspire,0,Intel UHD Graphics,141.21199462911522
76990,64.0,Intel Core i7,13,Mid,16,DDR4,1000,10,16,1,Windows 11 OS,Acer,15,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
75801,51.0,Intel Core i5,13,Mid,16,LPDDR5,512,8,12,1,Windows 11 OS,Dell,Inspiron,0,Intel Graphics,141.50971698084905
136990,53.0,Apple M3,0,Low,24,Not_avail,512,8,0,1,Mac OS,Apple,Macbook,0,Other Gpu,224.50560202046395
151854,60.0,Apple M3,0,Low,24,Not_avail,512,8,0,1,Mac OS,Apple,Macbook,0,Other Gpu,224.22107288022627
25725,43.0,Other AMD,7,Low,8,LPDDR5,512,4,8,1,DOS OS,Lenovo,Others,0,AMD Radeon,157.3505121487356
105000,52.0,Intel Core i5,10,Low,8,Not_avail,64,4,8,1,Chrome OS,Acer,Chromebook,0,Intel Integrated UHD,200.84255993695703
72990,42.0,Qualcomm Snapdragon,0,unknown,16,LPDDR5X,512,8,0,1,Windows 11 OS,Dell,Inspiron,0,Other Gpu,161.72539083525606
279990,64.0,Apple M4,0,Low,48,Not_avail,512,14,0,1,Mac OS,Apple,Macbook,0,Other Gpu,254.02333658264544
189900,57.0,Apple M4,0,Low,24,Not_avail,512,12,0,1,Mac OS,Apple,Macbook,0,Other Gpu,253.93034607354062
239990,60.0,Apple M4,0,Low,24,Not_avail,512,14,0,1,Mac OS,Apple,Macbook,0,Other Gpu,254.02333658264544
292990,63.0,Apple M4,0,Low,36,Not_avail,1000,14,0,1,Mac OS,Apple,Macbook,0,Other Gpu,253.93034607354062
182990,55.0,Apple M4,0,Low,16,Not_avail,1000,10,0,1,Mac OS,Apple,Macbook,0,Other Gpu,253.93034607354062
201990,59.0,Apple M4,0,Low,24,Not_avail,1000,10,0,1,Mac OS,Apple,Macbook,0,Other Gpu,253.93034607354062
229990,60.0,Apple M4,0,Low,24,Not_avail,1000,14,0,1,Mac OS,Apple,Macbook,0,Other Gpu,253.93034607354062
199990,79.0,AMD Ryzen AI,3,Mid,32,LPDDR5X,1000,10,20,2,Windows 11 OS,Msi,Others,1,8 GB NVIDIA GeForce RTX 4070,188.67962264113208
80150,57.0,Ultra Core Ultra 5,1,Low,16,Not_avail,512,12,14,1,Windows 11 OS,HP,Others,0,Integrated Intel Graphics,161.72539083525606
68490,60.0,AMD Ryzen 7,8,High,16,DDR5,512,8,16,1,Windows 11 OS,Dell,Inspiron,0,AMD Radeon Graphics,161.72539083525606
54500,68.0,AMD Ryzen 5,7,Mid,16,DDR4,1000,6,12,1,Windows 11 OS,Lenovo,Thinkpad,0,AMD Radeon Graphics,157.3505121487356
196906,82.0,AMD Ryzen 9,7,High,32,DDR5,1000,16,32,1,Windows 11 OS,Lenovo,Legion,1,Other Nvidia,188.67962264113208
40190,50.0,AMD Ryzen 5,7,Mid,8,Not_avail,512,4,8,1,Windows 11 OS,Lenovo,Ideapad,0,AMD Radeon Graphics,157.3505121487356
20990,,Intel Celeron,0,unknown,8,LPDDR4X,128,0,2,1,Chrome OS,Acer,Chromebook,0,Intel Integrated UHD,141.21199462911522
27990,50.0,Other AMD,7,Low,8,LPDDR4X,512,4,8,1,Windows 11 OS,Acer,Aspire,0,AMD Radeon Graphics,139.42450275248007
53430,51.0,Intel Core i5,13,Low,8,DDR4,512,10,12,1,Windows 11 OS,Dell,Others,0,Intel Integrated UHD,141.21199462911522
84990,69.0,Intel Core i5,12,Mid,16,DDR4,512,12,16,1,Windows 11 OS,Asus,Vivobook,0,6 GB NVIDIA GeForce RTX 4050,141.50971698084905
67990,39.0,Qualcomm Snapdragon,0,unknown,1000,Not_avail,0,0,0,0,Other OS,Lenovo,Ideapad,0,Other Gpu,0.0
82000,73.0,Intel Core i7,13,Mid,16,DDR5,1000,10,16,2,Windows 11 OS,Others,Others,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
69990,56.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,512,14,18,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Arc Graphics,141.50971698084905
149990,66.0,Ultra Core Ultra 7,2,Mid,32,LPDDR5X,1000,8,8,1,Windows 11 OS,Asus,Zenbook,0,Intel Arc Graphics,242.5880862528841
71773,56.0,Intel Core i5,13,Low,16,DDR4,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Integrated Iris Xe,141.21199462911522
33200,57.0,Intel Core i3,12,Low,8,DDR4,512,6,8,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated UHD,157.3505121487356
83990,62.0,Intel Core i9,13,High,16,LPDDR5,512,14,20,1,Windows 11 OS,Asus,Vivobook,0,Intel Iris Xe Graphics,141.21199462911522
89990,63.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5X,1000,16,22,1,Windows 11 OS,Lenovo,Yoga,0,Other Intel,161.72539083525606
81900,69.0,Intel Core i5,13,Mid,24,DDR5,512,10,16,1,Windows 11 OS,Lenovo,Loq,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
86190,69.0,Intel Core i5,13,Mid,16,LPDDR5,512,12,16,1,Windows 11 OS,Lenovo,Yoga,0,Other Intel,161.72539083525606
94999,60.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,512,14,18,1,Windows 11 OS,Lenovo,Yoga,0,Other Intel,161.72539083525606
37990,46.0,Intel Core i3,13,unknown,8,Not_avail,512,5,6,1,Windows 11 OS,Lenovo,Ideapad,0,Intel UHD Graphics,141.21199462911522
34985,55.0,AMD Ryzen 5,7,Mid,8,DDR4,512,6,12,1,Windows 11 OS,Acer,Aspire,0,AMD Radeon Graphics,139.42450275248007
119500,55.0,Qualcomm Snapdragon,0,unknown,1000,Not_avail,0,0,0,0,Other OS,Asus,Others,0,Other Gpu,0.0
49491,53.0,Intel Core i5,12,Low,8,DDR4,1000,10,12,1,Windows 11 OS,HP,Others,0,Intel Integrated Iris Xe,141.21199462911522
46990,54.0,Intel Core i5,12,Low,8,DDR4,512,10,12,1,Windows 11 OS,Asus,Vivobook,0,Intel Integrated Iris Xe,141.21199462911522
37900,46.0,Intel Core i3,12,Low,8,Not_avail,512,6,8,1,Windows 11 OS,HP,Others,0,Other Intel,141.21199462911522
78990,54.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,512,14,18,1,Windows 11 OS,Lenovo,Yoga,0,Other Intel,161.72539083525606
31990,53.0,Intel Core i3,12,Low,16,DDR4,512,6,8,1,Windows 11 OS,Acer,Aspire,0,Intel Integrated UHD,157.3505121487356
179990,69.0,AMD Ryzen AI,3,High,16,LPDDR5X,1000,12,24,1,Windows 11 OS,Asus,Rog,1,8 GB NVIDIA GeForce RTX 4060,188.67962264113208
159990,71.0,AMD Ryzen AI,3,Mid,24,LPDDR5X,1000,10,20,1,Windows 11 OS,Asus,Others,0,6 GB NVIDIA GeForce RTX 4050,255.35587660414356
89990,69.0,Intel Core i7,13,Mid,16,DDR5,512,10,16,2,Windows 11 OS,Msi,Others,1,Other Nvidia,161.72539083525606
31990,54.0,Intel Core i3,12,Low,8,DDR4,512,6,8,1,Windows 11 OS,Msi,Modern,0,Intel UHD Graphics,141.21199462911522
134990,79.0,Intel Core i7,14,High,32,DDR5,1000,20,28,2,Windows 11 OS,Msi,Others,0,6 GB NVIDIA GeForce RTX 4050,188.67962264113208
114990,59.0,AMD Ryzen AI,3,High,24,LPDDR5X,512,12,24,1,Windows 11 OS,Asus,Vivobook,0,AMD Radeon AMD,242.5880862528841
236990,80.0,AMD Ryzen AI,3,High,32,LPDDR5X,2000,12,24,1,Windows 11 OS,Asus,Rog,1,8 GB NVIDIA GeForce RTX 4070,188.67962264113208
39990,51.0,AMD Ryzen 5,7,Mid,16,LPDDR5,512,4,8,1,Windows 11 OS,Asus,Vivobook,0,AMD Radeon AMD,141.21199462911522
299990,93.0,Intel Core i7,14,High,32,DDR5,2000,20,28,2,Windows 11 OS,Msi,Others,0,8 GB NVIDIA GeForce RTX 4070,177.58082130930077
129990,59.0,Qualcomm Snapdragon,0,High,32,LPDDR5X,1000,12,0,1,Windows 11 OS,Lenovo,Yoga,0,Other Gpu,239.42793493771242
31750,48.0,Intel Core i3,12,Low,8,Not_avail,512,6,8,1,Windows 11 OS,Msi,Modern,0,Intel Iris Xe Graphics,157.3505121487356
35790,55.0,Intel Core i3,12,Low,16,DDR4,512,6,8,1,Windows 11 OS,Asus,Vivobook,0,Integrated Intel UHD Graphics,141.21199462911522
33990,48.0,Intel Core i3,12,Low,8,Not_avail,512,6,8,1,Windows 11 OS,HP,Others,0,Other Intel,141.21199462911522
100990,56.0,Qualcomm Snapdragon,0,unknown,16,LPDDR5X,512,10,0,1,Windows 11 OS,Dell,Inspiron,0,Other Gpu,215.6338544470081
50999,56.0,Intel Core i5,12,Low,16,DDR4,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Integrated Iris Xe,141.21199462911522
65990,61.0,AMD Ryzen 7,8,High,16,DDR5,1000,8,16,1,Windows 11 OS,Dell,Inspiron,0,AMD Radeon Graphics,161.72539083525606
104990,47.0,Apple M3,0,Low,16,Not_avail,256,8,0,1,Mac OS,Apple,Macbook,0,Other Gpu,224.50560202046395
44490,59.0,Intel Core i5,12,Low,16,DDR4,512,10,12,1,Windows 11 OS,Msi,Modern,0,Intel Integrated Iris Xe,141.21199462911522
36990,55.0,Intel Core i3,13,Low,8,DDR4,512,6,8,1,Windows 11 OS,HP,Others,0,Intel Integrated UHD,141.21199462911522
48000,60.0,Intel Core i7,12,Mid,16,DDR4,512,10,12,1,Windows 11 OS,Msi,Modern,0,Intel Integrated Iris Xe,141.21199462911522
94990,65.0,Intel Core i9,13,High,16,LPDDR5,512,14,20,1,Windows 11 OS,Asus,Vivobook,0,Intel Iris Xe Graphics,211.81799194367284
87990,65.0,Intel Core i7,13,Mid,16,DDR4,512,10,16,1,Windows 11 OS,HP,Victus,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
66990,70.0,AMD Ryzen 7,7,Mid,16,DDR5,512,8,16,1,Windows 11 OS,Asus,Tuf,0,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
44700,55.0,Intel Core i7,12,Mid,16,Not_avail,512,10,12,1,Windows 11 OS,Msi,Modern,0,Intel Iris Xe Graphics,157.3505121487356
26990,54.0,Intel Core i3,11,Low,4,DDR4,256,0,4,1,Windows 11 OS,Acer,Others,0,Intel Graphics,141.21199462911522
56499,54.0,Intel Core i5,13,Low,16,DDR4,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Iris Xe Graphics,157.3505121487356
181990,78.0,Intel Core Ultra 9,1,High,32,LPDDR5X,1000,16,22,1,Windows 11 OS,Lenovo,Yoga,0,6 GB NVIDIA GeForce RTX 4050,235.8495283014151
62990,63.0,AMD Ryzen 7,7,Mid,16,DDR5,512,8,16,1,Windows 11 OS,Asus,Tuf,0,4 GB NVIDIA GeForce RTX 2050,141.21199462911522
43099,57.0,AMD Ryzen 7,5,High,16,DDR4,512,8,16,1,Windows 11 OS,Lenovo,Ideapad,0,AMD Radeon,141.21199462911522
119990,56.0,Qualcomm Snapdragon,0,High,16,LPDDR5X,1000,12,0,1,Windows 11 OS,HP,Omnibook,0,Other Gpu,188.67962264113206
57990,52.0,Intel Core i5,13,Mid,16,Not_avail,1000,8,12,1,Windows 11 OS,Msi,Modern,0,Intel Integrated Iris Xe,141.21199462911522
78590,69.0,Intel Core i7,12,High,16,DDR5,512,14,20,1,Windows 11 OS,Asus,Tuf,1,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
75990,65.0,Intel Core i7,12,Mid,16,DDR4,1000,10,16,1,Windows 11 OS,HP,Victus,1,Other Nvidia,141.21199462911522
138240,66.0,Intel Core i5,13,Mid,16,DDR5,512,8,12,2,Windows 11 OS,Acer,Aspire,0,4 GB NVIDIA GeForce RTX 2050,282.42398925823045
70990,62.0,Intel Core i5,12,Mid,16,DDR4,1000,8,12,1,Windows 11 OS,HP,Victus,1,Other Nvidia,141.21199462911522
67500,59.0,Intel Core i5,12,Mid,16,DDR4,512,8,12,1,Windows 11 OS,HP,Victus,1,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
71990,69.0,AMD Ryzen 5,7,Mid,16,DDR5,512,6,12,1,Windows 11 OS,Asus,Tuf,0,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
29990,45.0,Intel Core i3,12,Low,8,Not_avail,512,6,8,1,Windows 11 OS,Others,Others,0,Intel Integrated UHD,156.23454684280486
39112,41.0,Intel Core i3,0,unknown,8,LPDDR5,256,8,8,1,Chrome OS,HP,Chromebook,0,Intel Integrated UHD,157.3505121487356
37990,56.0,Intel Core i7,12,Mid,16,LPDDR4,512,10,12,1,Windows 11 OS,Others,Others,0,Intel Integrated Iris Xe,141.21199462911522
21980,41.0,Intel Celeron,0,unknown,8,LPDDR4X,512,0,2,1,Windows 11 OS,Acer,Aspire,0,Intel Integrated UHD,111.93520355955211
21990,39.0,Intel Celeron,0,unknown,8,LPDDR4X,256,0,2,1,Windows 11 OS,Acer,Aspire,0,Intel Integrated UHD,111.93520355955211
161281,72.0,Intel Core i7,13,Mid,16,DDR5,1000,10,16,2,Windows 11 OS,Acer,Aspire,0,6 GB NVIDIA GeForce RTX 4050,282.42398925823045
72149,63.0,AMD Ryzen 5,8,Mid,16,LPDDR5X,512,6,12,1,Windows 11 OS,Lenovo,Ideapad,0,AMD Radeon,161.72539083525606
22990,33.0,Intel Celeron,0,unknown,8,LPDDR4X,256,0,2,1,Windows 11 OS,Acer,Aspire,0,Other Intel,100.45466740469969
180990,53.0,Qualcomm Snapdragon,0,High,16,LPDDR5X,1000,12,0,1,Windows 11 OS,Others,Surface,0,Other Gpu,266.25609418810996
202990,52.0,Qualcomm Snapdragon,0,High,32,LPDDR5X,1000,12,0,1,Windows 11 OS,Others,Surface,0,Other Gpu,200.65676386116692
131990,45.0,Qualcomm Snapdragon,0,unknown,16,LPDDR5X,512,10,0,1,Windows 11 OS,Others,Surface,0,Other Gpu,200.65676386116692
232990,59.0,Qualcomm Snapdragon,0,High,32,LPDDR5X,1000,12,0,1,Windows 11 OS,Others,Surface,0,Other Gpu,266.25609418810996
86257,56.0,Qualcomm Snapdragon,0,unknown,16,LPDDR5X,512,10,0,1,Windows 11 OS,Dell,Inspiron,0,Other Gpu,215.6338544470081
29990,52.0,Intel Core i3,13,unknown,8,DDR4,512,5,6,1,Windows 11 OS,Acer,Aspire,1,Intel UHD Graphics,141.21199462911522
34990,39.0,Intel Core i3,0,unknown,8,LPDDR5,128,8,8,1,Chrome OS,HP,Chromebook,0,Intel Integrated UHD,111.93520355955211
84490,56.0,AMD Ryzen 7,8,High,16,LPDDR5X,512,8,16,1,Windows 11 OS,HP,Pavilion,0,AMD Radeon AMD,170.23725106942902
40749,44.0,Intel Core i3,13,unknown,8,LPDDR5,512,5,6,1,Windows 11 OS,Lenovo,Ideapad,0,Integrated Intel UHD Graphics,141.21199462911522
27990,36.0,Other Intel,0,unknown,4,LPDDR5,128,4,4,1,Chrome OS,HP,Chromebook,0,Intel Integrated UHD,111.93520355955211
52990,53.0,Intel Core i5,1,Low,16,LPDDR5X,512,10,12,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated,141.21199462911522
129900,68.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5X,1000,16,22,1,Windows 11 OS,Lenovo,Yoga,0,6 GB NVIDIA GeForce RTX 4050,234.22297983037086
29990,34.0,Other Intel,0,unknown,4,LPDDR5,64,4,4,1,Chrome OS,HP,Chromebook,0,Intel Integrated UHD,111.93520355955211
74000,70.0,Intel Core i5,13,Mid,16,DDR5,512,12,16,2,Windows 11 OS,Others,Others,0,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
35599,54.0,Intel Core i3,12,Low,8,DDR4,256,6,8,1,Windows 11 OS,HP,Others,0,Intel Integrated UHD,141.21199462911522
94704,68.0,Intel Core i7,13,Mid,16,DDR5,512,10,16,2,Windows 11 OS,Others,Others,0,8 GB NVIDIA GeForce RTX 4060,141.50971698084905
55990,57.0,Intel Core i5,13,Low,16,DDR4,512,10,12,1,Windows 11 OS,HP,Others,0,Other Intel,141.21199462911522
71990,65.0,AMD Ryzen 5,7,Low,24,DDR5,512,4,8,1,Windows 11 OS,Lenovo,Loq,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
33999,47.0,Intel Core i3,0,unknown,8,DDR4,512,8,8,1,Windows 11 OS,HP,Others,0,Intel Integrated UHD,141.21199462911522
103990,69.0,Intel Core i7,13,Mid,16,DDR4,512,10,16,1,Windows 11 OS,Asus,Tuf,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
50900,62.0,Intel Core i5,12,Mid,16,DDR4,512,12,16,1,Windows 11 OS,Asus,Vivobook,0,Intel Iris Xe Graphics,141.50971698084905
80690,62.0,Intel Core i5,1,Low,16,LPDDR5X,512,10,12,1,Windows 11 OS,Lenovo,Ideapad,0,Other Intel,161.72539083525606
47500,53.0,Intel Core i5,12,Mid,8,LPDDR5,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated UHD Graphics,157.3505121487356
79930,72.0,AMD Ryzen 5,7,Mid,16,DDR5,1000,6,12,1,Windows 11 OS,Dell,Others,1,6 GB NVIDIA GeForce RTX 3050,141.21199462911522
65500,56.0,Intel Core i7,13,Mid,16,LPDDR5,512,10,16,1,Windows 11 OS,Lenovo,Ideapad,0,Integrated Intel UHD Graphics,141.21199462911522
103999,65.0,Intel Core i7,13,Mid,16,DDR4,1000,10,16,1,Windows 11 OS,HP,Victus,1,8 GB NVIDIA GeForce RTX 4060,141.21199462911522
48599,57.0,Intel Core i5,12,Mid,16,LPDDR5,512,8,12,1,Windows 11 OS,Lenovo,Ideapad,0,Intel Integrated UHD Graphics,157.3505121487356
127710,74.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5X,1000,16,22,1,Windows 11 OS,HP,Others,0,Intel Arc Graphics,188.67962264113208
46990,53.0,Intel Core i7,12,Mid,16,Not_avail,512,10,12,1,Windows 11 OS,Acer,Aspire,0,Intel Integrated UHD,157.3505121487356
107899,70.0,Intel Core i7,13,Mid,16,DDR5,512,10,16,2,Windows 11 OS,Msi,Others,1,8 GB NVIDIA GeForce RTX 4060,141.21199462911522
117990,77.0,AMD Ryzen 9,8,High,16,DDR5,512,8,16,2,Windows 11 OS,Msi,Katana,1,8 GB NVIDIA GeForce RTX 4060,141.21199462911522
69990,66.0,Intel Core i9,13,High,16,DDR4,512,14,20,1,Windows 11 OS,Msi,Modern,0,Intel Iris Xe Graphics,141.21199462911522
315990,86.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5X,1000,16,22,1,Windows 11 OS,Dell,Others,0,8 GB NVIDIA GeForce RTX 4060,277.8105003275927
105990,69.0,Ultra Core Ultra 7,1,Mid,16,DDR5,512,16,22,2,Windows 11 OS,Msi,Others,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
386640,88.0,Intel Core Ultra 9,1,High,32,LPDDR5X,1000,16,22,1,Windows 11 OS,Dell,Others,0,8 GB NVIDIA GeForce RTX 4060,277.8105003275927
156849,80.0,Intel Core i9,14,High,16,DDR5,1000,24,32,2,Windows 11 OS,Msi,Others,1,8 GB NVIDIA GeForce RTX 4060,141.50971698084905
69990,66.0,Intel Core i7,13,Mid,16,DDR4,512,10,16,2,Windows 11 OS,Msi,Thin,1,4 GB NVIDIA GeForce RTX 3050,141.21199462911522
128990,61.0,Intel Core Ultra 9,1,High,16,LPDDR5X,1000,16,22,1,Windows 11 OS,Lenovo,Ideapad,1,Other Intel,150.94369811290565
62990,59.0,Ultra Core Ultra 7,1,Mid,16,DDR5,512,16,22,1,Windows 11 OS,Msi,Modern,0,Intel Arc Graphics,141.21199462911522
249990,81.0,Ultra Core Ultra 7,1,Mid,32,LPDDR5X,1000,16,22,1,Windows 11 OS,Dell,Others,0,6 GB NVIDIA GeForce RTX 4050,260.2477553670787
204990,73.0,Ultra Core Ultra 7,1,Mid,16,LPDDR5X,1000,16,22,1,Windows 11 OS,Dell,Others,0,Other Intel,260.2477553670787
62900,56.0,Intel Core i7,13,Mid,16,LPDDR5,512,10,16,1,Windows 11 OS,Lenovo,Ideapad,0,Integrated Intel UHD Graphics,141.21199462911522
245590,93.0,Intel Core Ultra 9,1,High,32,DDR5,2000,16,22,2,Windows 11 OS,Msi,Others,1,Other Nvidia,251.57283018817608
31520,54.0,Intel Core i3,12,Low,8,DDR4,512,6,8,1,Windows 11 OS,Msi,Modern,0,Intel Integrated UHD,157.3505121487356
46990,59.0,Intel Core i5,12,Low,16,DDR4,512,10,12,1,Windows 11 OS,Msi,Modern,0,Intel Integrated UHD,157.3505121487356
46149,60.0,Intel Core i7,12,Mid,16,DDR4,512,10,12,1,Windows 11 OS,Msi,Modern,0,Intel Integrated,157.3505121487356
82000,62.0,Ultra Core Ultra 5,1,Low,16,LPDDR5X,512,14,18,1,Windows 11 OS,HP,Pavilion,0,Intel Graphics,215.6338544470081
46990,57.0,Intel Core i5,12,Low,8,DDR4,512,10,12,1,Windows 11 OS,HP,Others,0,Intel Integrated UHD,141.21199462911522
69900,56.0,Intel Core i7,1,Mid,16,LPDDR4X,512,10,12,1,Windows 11 OS,Samsung,Galaxy,0,Intel Graphics,141.21199462911522
29990,33.0,Intel Core i3,0,unknown,8,Not_avail,256,8,8,1,Chrome OS,Acer,Chromebook,0,Other Intel,157.3505121487356
28990,50.0,Intel Core i3,12,Low,8,DDR4,256,6,8,1,Windows 11 OS,Acer,Aspire,0,Intel Integrated UHD,157.3505121487356
175000,75.0,AMD Ryzen 9,8,High,16,LPDDR5X,1000,8,16,1,Windows 11 OS,Asus,Rog,1,8 GB NVIDIA GeForce RTX 4060,242.5880862528841
88880,69.0,Intel Core i7,13,Mid,16,DDR5,1000,10,16,1,Windows 11 OS,Acer,Nitro,1,6 GB NVIDIA GeForce RTX 4050,141.21199462911522
143990,75.0,Intel Core i7,13,Mid,16,DDR5,512,14,0,1,Windows 11 OS,Dell,Others,0,6 GB NVIDIA GeForce RTX 4050,193.51755695109128
